"Country_iso","Year","Temperature"
"ZWE",1918,20.3683333333333
"ABW",1919,27.6166666666667
"AFG",1919,12.0308333333333
"AGO",1919,21.1966666666667
"AIA",1919,26.025
"ALB",1919,11.435
"AND",1919,6.14833333333333
"ARE",1919,27.3466666666667
"ARG",1919,14.9791666666667
"ARM",1919,7.29416666666667
"ASM",1919,26.6666666666667
"ATG",1919,25.5833333333333
"AUS",1919,21.6808333333333
"AUT",1919,5.245
"AZE",1919,12.7433333333333
"BDI",1919,19.2383333333333
"BEL",1919,8.6625
"BEN",1919,27.5866666666667
"BFA",1919,28.74
"BGD",1919,25.3616666666667
"BGR",1919,10.2958333333333
"BHR",1919,26.53
"BHS",1919,24.3191666666667
"BIH",1919,8.515
"BLR",1919,5.37166666666667
"BLZ",1919,24.9025
"BMU",1919,21.3833333333333
"BOL",1919,21.2683333333333
"BRA",1919,24.9275
"BRB",1919,25.5733333333333
"BRN",1919,26.5783333333333
"BTN",1919,9.9275
"BWA",1919,20.9933333333333
"CAF",1919,25.25
"CAN",1919,-5.64
"CCK",1919,26.4333333333333
"CHE",1919,4.54916666666667
"CHL",1919,9.60166666666667
"CHN",1919,6.59583333333333
"CIV",1919,26.3341666666667
"CMR",1919,24.4716666666667
"COD",1919,23.9341666666667
"COG",1919,24.3525
"COK",1919,23.3583333333333
"COL",1919,24.4025
"COM",1919,23.1225
"CPV",1919,23.4241666666667
"CRI",1919,24.2791666666667
"CUB",1919,24.9841666666667
"CXR",1919,25.125
"CYM",1919,27.15
"CYP",1919,18.1358333333333
"CZE",1919,6.48583333333333
"DEU",1919,7.43833333333333
"DJI",1919,27.8875
"DMA",1919,25.4333333333333
"DNK",1919,6.69833333333333
"DOM",1919,23.0733333333333
"DZA",1919,22.62
"ECU",1919,21.0966666666667
"EGY",1919,22.77
"ERI",1919,26.1466666666667
"ESH",1919,23.3658333333333
"ESP",1919,12.1458333333333
"EST",1919,4.195
"ETH",1919,22.6583333333333
"FIN",1919,0.475
"FJI",1919,24.3691666666667
"FLK",1919,6.35
"FRA",1919,9.76333333333333
"FRO",1919,4.6175
"FSM",1919,26.5333333333333
"GAB",1919,24.7791666666667
"GBR",1919,7.64583333333333
"GEO",1919,8.47083333333333
"GHA",1919,27.2275
"GIB",1919,16.5
"GIN",1919,25.5433333333333
"GLP",1919,24.5391666666667
"GMB",1919,28.1441666666667
"GNB",1919,27.7808333333333
"GNQ",1919,24.3183333333333
"GRC",1919,13.3691666666667
"GRD",1919,25.275
"GRL",1919,-20.2175
"GTM",1919,22.7358333333333
"GUF",1919,25.7108333333333
"GUM",1919,27.4616666666667
"GUY",1919,25.4733333333333
"HND",1919,24.0116666666667
"HRV",1919,9.79333333333333
"HTI",1919,23.6833333333333
"HUN",1919,9.72083333333333
"IDN",1919,25.5566666666667
"IND",1919,24.0925
"IOT",1919,27.4333333333333
"IRL",1919,8.435
"IRN",1919,17.145
"IRQ",1919,22.0083333333333
"ISL",1919,-0.0683333333333334
"ISR",1919,19.2733333333333
"ITA",1919,11.4941666666667
"JAM",1919,24.9075
"JOR",1919,18.7408333333333
"JPN",1919,10.3175
"KAZ",1919,5.00416666666667
"KEN",1919,22.8116666666667
"KGZ",1919,0.809166666666667
"KHM",1919,26.8525
"KIR",1919,27.495
"KNA",1919,25.775
"KOR",1919,10.78
"KWT",1919,25.165
"LAO",1919,23.7383333333333
"LBN",1919,14.5166666666667
"LBR",1919,25.0208333333333
"LBY",1919,22.0533333333333
"LCA",1919,25.8483333333333
"LIE",1919,5.44166666666667
"LKA",1919,26.6233333333333
"LSO",1919,11.1458333333333
"LTU",1919,5.43166666666667
"LUX",1919,8.045
"LVA",1919,4.84333333333333
"MAC",1919,22.2
"MAR",1919,16.8816666666667
"MCO",1919,11.65
"MDA",1919,9.56333333333333
"MDG",1919,22.9
"MDV",1919,27.625
"MEX",1919,19.7616666666667
"MHL",1919,27.4
"MKD",1919,9.79
"MLI",1919,28.6958333333333
"MLT",1919,18.1258333333333
"MMR",1919,23.6691666666667
"MNE",1919,8.475
"MNG",1919,-0.6725
"MNP",1919,27.3083333333333
"MOZ",1919,23.5108333333333
"MRT",1919,28.3766666666667
"MSR",1919,24.1
"MTQ",1919,25.1375
"MUS",1919,22.6791666666667
"MWI",1919,21.8166666666667
"MYS",1919,26.06
"MYT",1919,24.925
"NAM",1919,19.8108333333333
"NCL",1919,22.235
"NER",1919,27.4241666666667
"NFK",1919,18.6333333333333
"NGA",1919,26.86
"NIC",1919,25.3275
"NIU",1919,24.43
"NLD",1919,8.4275
"NOR",1919,0.213333333333333
"NPL",1919,13.195
"NRU",1919,27.7333333333333
"NZL",1919,9.3525
"OMN",1919,27.0241666666667
"PAK",1919,19.8666666666667
"PAN",1919,25.1491666666667
"PCN",1919,NA
"PER",1919,19.425
"PHL",1919,25.4941666666667
"PLW",1919,27.5333333333333
"PNG",1919,24.205
"POL",1919,6.9275
"PRI",1919,23.2116666666667
"PRK",1919,5.6175
"PRT",1919,14.2641666666667
"PRY",1919,23.9558333333333
"PSE",1919,18.6966666666667
"PYF",1919,21.4491666666667
"QAT",1919,26.9225
"REU",1919,19.5425
"ROU",1919,8.81333333333333
"RUS",1919,-5.99416666666667
"RWA",1919,17.8116666666667
"SAU",1919,25.16
"SDN",1919,27.66
"SEN",1919,28.7308333333333
"SGP",1919,27.4666666666667
"SHN",1919,17.6916666666667
"SJM",1919,-10.1425
"SLB",1919,25.5975
"SLE",1919,26.2958333333333
"SLV",1919,24.4666666666667
"SMR",1919,10.8958333333333
"SOM",1919,26.3483333333333
"SRB",1919,9.94
"SSD",1919,27.3333333333333
"STP",1919,23.9
"SUR",1919,25.9591666666667
"SVK",1919,7.08083333333333
"SVN",1919,7.72833333333333
"SWE",1919,1.20166666666667
"SWZ",1919,19.3458333333333
"SYC",1919,26.7875
"SYR",1919,18.06
"TCA",1919,25.125
"TCD",1919,27.275
"TGO",1919,26.94
"THA",1919,26.575
"TJK",1919,2.235
"TKL",1919,28.1583333333333
"TKM",1919,15.1141666666667
"TLS",1919,24.48
"TON",1919,24.3166666666667
"TTO",1919,25.4333333333333
"TUN",1919,18.8241666666667
"TUR",1919,11.0891666666667
"TUV",1919,27.9866666666667
"TZA",1919,21.3241666666667
"UGA",1919,21.2141666666667
"UKR",1919,7.59416666666667
"URY",1919,17.4416666666667
"USA",1919,8.33833333333333
"UZB",1919,11.8816666666667
"VCT",1919,25.0083333333333
"VEN",1919,24.6325
"VGB",1919,24.9166666666667
"VIR",1919,25.3583333333333
"VNM",1919,24.3833333333333
"VUT",1919,24.1608333333333
"WLF",1919,26.95
"WSM",1919,26.9108333333333
"YEM",1919,25.095
"ZAF",1919,17.1658333333333
"ZMB",1919,21.2225
"ZWE",1919,20.6558333333333
"ABW",1920,27.5
"AFG",1920,11.3316666666667
"AGO",1920,21.3183333333333
"AIA",1920,25.8416666666667
"ALB",1920,11.795
"AND",1920,6.80333333333333
"ARE",1920,27.1408333333333
"ARG",1920,14.9425
"ARM",1920,5.77916666666667
"ASM",1920,26.6166666666667
"ATG",1920,25.4416666666667
"AUS",1920,21.2266666666667
"AUT",1920,6.58083333333333
"AZE",1920,11.2233333333333
"BDI",1920,19.2191666666667
"BEL",1920,9.8475
"BEN",1920,27.6308333333333
"BFA",1920,28.7791666666667
"BGD",1920,25.3808333333333
"BGR",1920,9.92916666666667
"BHR",1920,26.2291666666667
"BHS",1920,24.0175
"BIH",1920,9.43583333333333
"BLR",1920,6.68
"BLZ",1920,24.905
"BMU",1920,21.3083333333333
"BOL",1920,20.8233333333333
"BRA",1920,24.595
"BRB",1920,25.5008333333333
"BRN",1920,26.5783333333333
"BTN",1920,9.92333333333333
"BWA",1920,21.2183333333333
"CAF",1920,24.715
"CAN",1920,-5.45333333333333
"CCK",1920,26.4333333333333
"CHE",1920,5.7175
"CHL",1920,9.49916666666667
"CHN",1920,6.57583333333333
"CIV",1920,26.4141666666667
"CMR",1920,24.4716666666667
"COD",1920,23.9558333333333
"COG",1920,24.3608333333333
"COK",1920,23.675
"COL",1920,24.3966666666667
"COM",1920,23.0425
"CPV",1920,22.7633333333333
"CRI",1920,24.2791666666667
"CUB",1920,24.765
"CXR",1920,25.1583333333333
"CYM",1920,26.9166666666667
"CYP",1920,17.4958333333333
"CZE",1920,7.68166666666667
"DEU",1920,8.79166666666667
"DJI",1920,27.8825
"DMA",1920,25.3058333333333
"DNK",1920,8.0575
"DOM",1920,22.8791666666667
"DZA",1920,22.8041666666667
"ECU",1920,21.0658333333333
"EGY",1920,21.9716666666667
"ERI",1920,25.25
"ESH",1920,22.4716666666667
"ESP",1920,12.5516666666667
"EST",1920,6.045
"ETH",1920,22.3375
"FIN",1920,2.80666666666667
"FJI",1920,24.37
"FLK",1920,6.38166666666667
"FRA",1920,10.6675
"FRO",1920,5.71166666666667
"FSM",1920,26.5333333333333
"GAB",1920,24.7866666666667
"GBR",1920,8.59833333333333
"GEO",1920,7.00916666666667
"GHA",1920,27.2808333333333
"GIB",1920,16.8333333333333
"GIN",1920,25.2958333333333
"GLP",1920,24.4333333333333
"GMB",1920,27.49
"GNB",1920,27.2416666666667
"GNQ",1920,24.3183333333333
"GRC",1920,13.2716666666667
"GRD",1920,25.2083333333333
"GRL",1920,-20.4166666666667
"GTM",1920,22.7758333333333
"GUF",1920,25.6266666666667
"GUM",1920,27.4616666666667
"GUY",1920,25.3458333333333
"HND",1920,24.0191666666667
"HRV",1920,10.8966666666667
"HTI",1920,23.5216666666667
"HUN",1920,10.4975
"IDN",1920,25.5616666666667
"IND",1920,24.2775
"IOT",1920,27.4333333333333
"IRL",1920,9.23916666666667
"IRN",1920,16.4158333333333
"IRQ",1920,21.4258333333333
"ISL",1920,0.761666666666667
"ISR",1920,18.6791666666667
"ITA",1920,12.6591666666667
"JAM",1920,24.825
"JOR",1920,18.1208333333333
"JPN",1920,10.5691666666667
"KAZ",1920,4.9525
"KEN",1920,22.7733333333333
"KGZ",1920,-0.2175
"KHM",1920,26.6983333333333
"KIR",1920,27.495
"KNA",1920,25.6333333333333
"KOR",1920,11.0733333333333
"KWT",1920,24.8641666666667
"LAO",1920,23.5816666666667
"LBN",1920,13.8541666666667
"LBR",1920,25.1466666666667
"LBY",1920,21.9941666666667
"LCA",1920,25.7483333333333
"LIE",1920,6.7475
"LKA",1920,26.6941666666667
"LSO",1920,11.125
"LTU",1920,6.78916666666667
"LUX",1920,9.12333333333333
"LVA",1920,6.39166666666667
"MAC",1920,22.0833333333333
"MAR",1920,17
"MCO",1920,12.7583333333333
"MDA",1920,9.62416666666667
"MDG",1920,22.62
"MDV",1920,27.625
"MEX",1920,20.0375
"MHL",1920,27.4
"MKD",1920,9.83166666666667
"MLI",1920,28.6533333333333
"MLT",1920,18.7341666666667
"MMR",1920,23.4591666666667
"MNE",1920,9.06583333333333
"MNG",1920,-0.509166666666667
"MNP",1920,27.3083333333333
"MOZ",1920,23.975
"MRT",1920,27.8033333333333
"MSR",1920,23.9333333333333
"MTQ",1920,25.0375
"MUS",1920,22.6641666666667
"MWI",1920,22.4366666666667
"MYS",1920,25.9783333333333
"MYT",1920,24.7583333333333
"NAM",1920,19.8558333333333
"NCL",1920,22.3333333333333
"NER",1920,27.4241666666667
"NFK",1920,18.8916666666667
"NGA",1920,26.8691666666667
"NIC",1920,25.3341666666667
"NIU",1920,24.4025
"NLD",1920,9.74333333333333
"NOR",1920,2.11083333333333
"NPL",1920,13.4966666666667
"NRU",1920,27.7333333333333
"NZL",1920,9.7125
"OMN",1920,26.9966666666667
"PAK",1920,19.8566666666667
"PAN",1920,25.1491666666667
"PCN",1920,NA
"PER",1920,18.9841666666667
"PHL",1920,25.4383333333333
"PLW",1920,27.5333333333333
"PNG",1920,24.5941666666667
"POL",1920,8.1125
"PRI",1920,23.0475
"PRK",1920,6.0775
"PRT",1920,14.4775
"PRY",1920,23.4166666666667
"PSE",1920,18.1258333333333
"PYF",1920,21.45
"QAT",1920,26.6283333333333
"REU",1920,19.4483333333333
"ROU",1920,8.94
"RUS",1920,-5.0675
"RWA",1920,17.7925
"SAU",1920,24.9183333333333
"SDN",1920,26.1166666666667
"SEN",1920,28.0083333333333
"SGP",1920,27.3583333333333
"SHN",1920,18.5916666666667
"SJM",1920,-7.76166666666667
"SLB",1920,25.6016666666667
"SLE",1920,26.145
"SLV",1920,24.495
"SMR",1920,12.1791666666667
"SOM",1920,26.3425
"SRB",1920,10.3816666666667
"SSD",1920,26.3441666666667
"STP",1920,23.9
"SUR",1920,25.8483333333333
"SVK",1920,8.01166666666667
"SVN",1920,9.065
"SWE",1920,3.07916666666667
"SWZ",1920,19.4458333333333
"SYC",1920,26.4125
"SYR",1920,17.2483333333333
"TCA",1920,24.9833333333333
"TCD",1920,26.5158333333333
"TGO",1920,26.99
"THA",1920,26.36
"TJK",1920,1.3425
"TKL",1920,28.1166666666667
"TKM",1920,14.0533333333333
"TLS",1920,25.0841666666667
"TON",1920,24.3083333333333
"TTO",1920,25.3008333333333
"TUN",1920,19.4675
"TUR",1920,10.0791666666667
"TUV",1920,27.9866666666667
"TZA",1920,21.3191666666667
"UGA",1920,21.1775
"UKR",1920,7.79
"URY",1920,17.375
"USA",1920,7.97416666666667
"UZB",1920,11.0175
"VCT",1920,24.9416666666667
"VEN",1920,24.5608333333333
"VGB",1920,24.7666666666667
"VIR",1920,25.1666666666667
"VNM",1920,24.2858333333333
"VUT",1920,24.1608333333333
"WLF",1920,26.9083333333333
"WSM",1920,26.8608333333333
"YEM",1920,25.0941666666667
"ZAF",1920,17.1775
"ZMB",1920,21.7708333333333
"ZWE",1920,21.2791666666667
"ABW",1921,27.65
"AFG",1921,12.1466666666667
"AGO",1921,21.3308333333333
"AIA",1921,25.7166666666667
"ALB",1921,11.63
"AND",1921,7.15
"ARE",1921,27.325
"ARG",1921,14.3441666666667
"ARM",1921,6.24583333333333
"ASM",1921,26.65
"ATG",1921,25.3916666666667
"AUS",1921,21.5541666666667
"AUT",1921,6.55833333333333
"AZE",1921,11.72
"BDI",1921,19.9091666666667
"BEL",1921,10.465
"BEN",1921,27.585
"BFA",1921,28.74
"BGD",1921,25.3666666666667
"BGR",1921,10.0883333333333
"BHR",1921,26.485
"BHS",1921,24.5025
"BIH",1921,9.37416666666667
"BLR",1921,6.585
"BLZ",1921,24.805
"BMU",1921,21.425
"BOL",1921,20.6841666666667
"BRA",1921,24.4241666666667
"BRB",1921,25.5266666666667
"BRN",1921,26.575
"BTN",1921,9.91416666666667
"BWA",1921,20.8666666666667
"CAF",1921,24.9366666666667
"CAN",1921,-5.1475
"CCK",1921,26.4333333333333
"CHE",1921,5.90916666666667
"CHL",1921,9.03
"CHN",1921,6.62083333333333
"CIV",1921,26.365
"CMR",1921,24.4716666666667
"COD",1921,23.9983333333333
"COG",1921,24.36
"COK",1921,24.025
"COL",1921,24.2466666666667
"COM",1921,23.0483333333333
"CPV",1921,22.7208333333333
"CRI",1921,24.2791666666667
"CUB",1921,25.1583333333333
"CXR",1921,24.9416666666667
"CYM",1921,27.3166666666667
"CYP",1921,17.1966666666667
"CZE",1921,7.86416666666667
"DEU",1921,9.12666666666667
"DJI",1921,27.8925
"DMA",1921,25.4075
"DNK",1921,8.39666666666667
"DOM",1921,22.7891666666667
"DZA",1921,22.7283333333333
"ECU",1921,21.04
"EGY",1921,22.0783333333333
"ERI",1921,25.58
"ESH",1921,22.5283333333333
"ESP",1921,12.8141666666667
"EST",1921,5.24166666666667
"ETH",1921,22.725
"FIN",1921,1.42083333333333
"FJI",1921,24.3566666666667
"FLK",1921,6.34083333333333
"FRA",1921,11.1491666666667
"FRO",1921,5.73416666666667
"FSM",1921,26.5333333333333
"GAB",1921,24.7866666666667
"GBR",1921,9.33166666666667
"GEO",1921,7.36416666666667
"GHA",1921,27.2241666666667
"GIB",1921,17
"GIN",1921,25.1941666666667
"GLP",1921,24.4908333333333
"GMB",1921,27.46
"GNB",1921,27.1875
"GNQ",1921,24.3183333333333
"GRC",1921,13.0766666666667
"GRD",1921,25.1666666666667
"GRL",1921,-20.2875
"GTM",1921,22.655
"GUF",1921,25.5158333333333
"GUM",1921,27.2033333333333
"GUY",1921,25.3266666666667
"HND",1921,23.9508333333333
"HRV",1921,10.805
"HTI",1921,23.4841666666667
"HUN",1921,10.6083333333333
"IDN",1921,25.4466666666667
"IND",1921,24.5375
"IOT",1921,27.4333333333333
"IRL",1921,10.1841666666667
"IRN",1921,16.8833333333333
"IRQ",1921,21.43
"ISL",1921,0.481666666666667
"ISR",1921,18.3241666666667
"ITA",1921,12.4766666666667
"JAM",1921,24.9825
"JOR",1921,17.7966666666667
"JPN",1921,9.93583333333333
"KAZ",1921,5.89583333333333
"KEN",1921,24.395
"KGZ",1921,0.7825
"KHM",1921,26.2291666666667
"KIR",1921,27.495
"KNA",1921,25.6083333333333
"KOR",1921,10.5025
"KWT",1921,25.115
"LAO",1921,23.555
"LBN",1921,13.4641666666667
"LBR",1921,25.0558333333333
"LBY",1921,21.7675
"LCA",1921,25.8233333333333
"LIE",1921,6.98
"LKA",1921,26.3783333333333
"LSO",1921,10.6233333333333
"LTU",1921,6.70583333333333
"LUX",1921,9.67833333333333
"LVA",1921,6.00166666666667
"MAC",1921,22.1
"MAR",1921,16.9483333333333
"MCO",1921,12.8083333333333
"MDA",1921,9.79583333333333
"MDG",1921,22.5525
"MDV",1921,27.625
"MEX",1921,20.5575
"MHL",1921,27.3583333333333
"MKD",1921,9.84333333333333
"MLI",1921,28.65
"MLT",1921,18.2441666666667
"MMR",1921,23.4875
"MNE",1921,9.02333333333333
"MNG",1921,-0.203333333333334
"MNP",1921,27.0583333333333
"MOZ",1921,23.6825
"MRT",1921,27.9133333333333
"MSR",1921,24.0083333333333
"MTQ",1921,25.145
"MUS",1921,22.6666666666667
"MWI",1921,22.1183333333333
"MYS",1921,25.845
"MYT",1921,24.7083333333333
"NAM",1921,19.7441666666667
"NCL",1921,22.36
"NER",1921,27.4216666666667
"NFK",1921,19.0416666666667
"NGA",1921,26.86
"NIC",1921,25.3158333333333
"NIU",1921,24.5708333333333
"NLD",1921,10.2716666666667
"NOR",1921,1.33833333333333
"NPL",1921,13.8883333333333
"NRU",1921,27.4833333333333
"NZL",1921,9.97416666666667
"OMN",1921,27.0241666666667
"PAK",1921,20.6216666666667
"PAN",1921,25.0475
"PCN",1921,NA
"PER",1921,18.6983333333333
"PHL",1921,25.2183333333333
"PLW",1921,27.375
"PNG",1921,24.5583333333333
"POL",1921,8.26916666666667
"PRI",1921,22.9025
"PRK",1921,5.585
"PRT",1921,14.72
"PRY",1921,23.2166666666667
"PSE",1921,17.7475
"PYF",1921,21.45
"QAT",1921,26.8908333333333
"REU",1921,19.43
"ROU",1921,9.11583333333333
"RUS",1921,-4.8575
"RWA",1921,18.56
"SAU",1921,24.9675
"SDN",1921,26.76
"SEN",1921,28.0191666666667
"SGP",1921,27.0416666666667
"SHN",1921,18.6416666666667
"SJM",1921,-9.17333333333333
"SLB",1921,25.6016666666667
"SLE",1921,25.9416666666667
"SLV",1921,24.4083333333333
"SMR",1921,11.9033333333333
"SOM",1921,26.8358333333333
"SRB",1921,10.4816666666667
"SSD",1921,26.8616666666667
"STP",1921,23.9
"SUR",1921,25.7183333333333
"SVK",1921,8.12916666666667
"SVN",1921,8.90083333333333
"SWE",1921,2.38666666666667
"SWZ",1921,19.0383333333333
"SYC",1921,26.4291666666667
"SYR",1921,17.0275
"TCA",1921,25
"TCD",1921,26.8266666666667
"TGO",1921,26.935
"THA",1921,26.12
"TJK",1921,2.305
"TKL",1921,27.8666666666667
"TKM",1921,14.9975
"TLS",1921,24.8658333333333
"TON",1921,24.5166666666667
"TTO",1921,25.4283333333333
"TUN",1921,19.0575
"TUR",1921,10.07
"TUV",1921,27.9866666666667
"TZA",1921,22.2583333333333
"UGA",1921,22.3741666666667
"UKR",1921,7.94833333333333
"URY",1921,16.9058333333333
"USA",1921,9.38
"UZB",1921,12.0908333333333
"VCT",1921,24.9166666666667
"VEN",1921,24.7075
"VGB",1921,24.625
"VIR",1921,25.1166666666667
"VNM",1921,24.2566666666667
"VUT",1921,24.1608333333333
"WLF",1921,26.7583333333333
"WSM",1921,26.85
"YEM",1921,25.0941666666667
"ZAF",1921,16.6858333333333
"ZMB",1921,21.575
"ZWE",1921,20.9325
"ABW",1922,27.5166666666667
"AFG",1922,12.7133333333333
"AGO",1922,21.4483333333333
"AIA",1922,25.6333333333333
"ALB",1922,11.475
"AND",1922,6.35833333333333
"ARE",1922,27.3858333333333
"ARG",1922,14.42
"ARM",1922,7.51083333333333
"ASM",1922,26.875
"ATG",1922,25.2916666666667
"AUS",1922,21.3166666666667
"AUT",1922,5.33166666666667
"AZE",1922,12.8958333333333
"BDI",1922,19.8558333333333
"BEL",1922,8.745
"BEN",1922,27.4291666666667
"BFA",1922,28.1083333333333
"BGD",1922,25.4883333333333
"BGR",1922,9.99
"BHR",1922,26.5858333333333
"BHS",1922,24.3866666666667
"BIH",1922,8.51833333333333
"BLR",1922,5.39
"BLZ",1922,25.3058333333333
"BMU",1922,21.4
"BOL",1922,20.6358333333333
"BRA",1922,24.4383333333333
"BRB",1922,25.4183333333333
"BRN",1922,26.5783333333333
"BTN",1922,10.0708333333333
"BWA",1922,21.7633333333333
"CAF",1922,24.7408333333333
"CAN",1922,-5.83833333333333
"CCK",1922,26.4333333333333
"CHE",1922,4.4775
"CHL",1922,9.13416666666667
"CHN",1922,6.74416666666667
"CIV",1922,26.3591666666667
"CMR",1922,24.4716666666667
"COD",1922,24.0175
"COG",1922,24.3525
"COK",1922,24.025
"COL",1922,24.1591666666667
"COM",1922,22.9741666666667
"CPV",1922,22.4191666666667
"CRI",1922,24.2791666666667
"CUB",1922,25.1066666666667
"CXR",1922,25.0083333333333
"CYM",1922,27.3083333333333
"CYP",1922,18.06
"CZE",1922,6.25666666666667
"DEU",1922,7.3225
"DJI",1922,27.9033333333333
"DMA",1922,25.2875
"DNK",1922,6.5325
"DOM",1922,22.5983333333333
"DZA",1922,22.73
"ECU",1922,21.105
"EGY",1922,22.5983333333333
"ERI",1922,25.6033333333333
"ESH",1922,22.8
"ESP",1922,12.3516666666667
"EST",1922,4.14083333333333
"ETH",1922,22.8816666666667
"FIN",1922,0.804166666666667
"FJI",1922,24.3633333333333
"FLK",1922,6.47416666666667
"FRA",1922,9.8
"FRO",1922,5.14583333333333
"FSM",1922,26.5333333333333
"GAB",1922,24.7808333333333
"GBR",1922,7.825
"GEO",1922,8.68166666666667
"GHA",1922,27.0741666666667
"GIB",1922,16.7583333333333
"GIN",1922,25.08
"GLP",1922,24.3766666666667
"GMB",1922,27.1491666666667
"GNB",1922,26.9558333333333
"GNQ",1922,24.3183333333333
"GRC",1922,13.3766666666667
"GRD",1922,25.0166666666667
"GRL",1922,-20.1225
"GTM",1922,23.0983333333333
"GUF",1922,25.5016666666667
"GUM",1922,27.1116666666667
"GUY",1922,25.185
"HND",1922,24.2258333333333
"HRV",1922,9.88333333333333
"HTI",1922,23.2783333333333
"HUN",1922,9.4375
"IDN",1922,25.4533333333333
"IND",1922,24.2341666666667
"IOT",1922,27.4333333333333
"IRL",1922,8.64916666666667
"IRN",1922,17.4608333333333
"IRQ",1922,22.1333333333333
"ISL",1922,0.97
"ISR",1922,19.155
"ITA",1922,11.8075
"JAM",1922,24.9108333333333
"JOR",1922,18.6275
"JPN",1922,10.5225
"KAZ",1922,6.31
"KEN",1922,24.4716666666667
"KGZ",1922,2.0375
"KHM",1922,26.5191666666667
"KIR",1922,28.0708333333333
"KNA",1922,25.4916666666667
"KOR",1922,10.9016666666667
"KWT",1922,25.2708333333333
"LAO",1922,23.8466666666667
"LBN",1922,14.4283333333333
"LBR",1922,25.1808333333333
"LBY",1922,22.115
"LCA",1922,25.7483333333333
"LIE",1922,5.44833333333333
"LKA",1922,26.2308333333333
"LSO",1922,11.2108333333333
"LTU",1922,5.17583333333333
"LUX",1922,8.02666666666667
"LVA",1922,4.65166666666667
"MAC",1922,22.6
"MAR",1922,16.93
"MCO",1922,11.6416666666667
"MDA",1922,9.225
"MDG",1922,22.295
"MDV",1922,27.625
"MEX",1922,20.4033333333333
"MHL",1922,27.3666666666667
"MKD",1922,9.66333333333333
"MLI",1922,28.0333333333333
"MLT",1922,18.7616666666667
"MMR",1922,23.6491666666667
"MNE",1922,8.27166666666667
"MNG",1922,-0.929166666666667
"MNP",1922,26.9416666666667
"MOZ",1922,24.2133333333333
"MRT",1922,27.6341666666667
"MSR",1922,23.8666666666667
"MTQ",1922,25.0225
"MUS",1922,22.6416666666667
"MWI",1922,22.6908333333333
"MYS",1922,25.8866666666667
"MYT",1922,24.5416666666667
"NAM",1922,20.015
"NCL",1922,22.3391666666667
"NER",1922,27.3341666666667
"NFK",1922,19.0166666666667
"NGA",1922,26.8491666666667
"NIC",1922,25.3766666666667
"NIU",1922,24.7866666666667
"NLD",1922,8.4725
"NOR",1922,0.5425
"NPL",1922,13.5441666666667
"NRU",1922,27.575
"NZL",1922,9.97916666666667
"OMN",1922,27.0316666666667
"PAK",1922,20.4041666666667
"PAN",1922,25.03
"PCN",1922,NA
"PER",1922,19.4333333333333
"PHL",1922,25.4675
"PLW",1922,27.2416666666667
"PNG",1922,24.5133333333333
"POL",1922,6.5725
"PRI",1922,22.8008333333333
"PRK",1922,5.4725
"PRT",1922,14.3558333333333
"PRY",1922,23.1425
"PSE",1922,18.5866666666667
"PYF",1922,21.45
"QAT",1922,26.9766666666667
"REU",1922,19.345
"ROU",1922,8.40666666666667
"RUS",1922,-5.52
"RWA",1922,18.4966666666667
"SAU",1922,25.1408333333333
"SDN",1922,26.6508333333333
"SEN",1922,27.7075
"SGP",1922,27.1083333333333
"SHN",1922,17.775
"SJM",1922,-7.58333333333333
"SLB",1922,25.6008333333333
"SLE",1922,25.8858333333333
"SLV",1922,24.6766666666667
"SMR",1922,11.145
"SOM",1922,27.1675
"SRB",1922,9.61083333333333
"SSD",1922,26.8258333333333
"STP",1922,23.9
"SUR",1922,25.6441666666667
"SVK",1922,6.73916666666667
"SVN",1922,7.91083333333333
"SWE",1922,1.2275
"SWZ",1922,19.74
"SYC",1922,26.4125
"SYR",1922,18.0591666666667
"TCA",1922,24.8
"TCD",1922,26.505
"TGO",1922,26.8058333333333
"THA",1922,26.3216666666667
"TJK",1922,3.34583333333333
"TKL",1922,27.9833333333333
"TKM",1922,15.97
"TLS",1922,24.5258333333333
"TON",1922,24.6916666666667
"TTO",1922,25.2433333333333
"TUN",1922,19.3941666666667
"TUR",1922,11.0875
"TUV",1922,27.9866666666667
"TZA",1922,22.205
"UGA",1922,22.2908333333333
"UKR",1922,7.71083333333333
"URY",1922,16.9508333333333
"USA",1922,8.55416666666667
"UZB",1922,13.0508333333333
"VCT",1922,24.7833333333333
"VEN",1922,24.5075
"VGB",1922,24.525
"VIR",1922,25
"VNM",1922,24.4891666666667
"VUT",1922,24.1608333333333
"WLF",1922,26.9083333333333
"WSM",1922,27.075
"YEM",1922,25.0941666666667
"ZAF",1922,17.275
"ZMB",1922,22.2283333333333
"ZWE",1922,21.8066666666667
"ABW",1923,27.925
"AFG",1923,11.7758333333333
"AGO",1923,21.32
"AIA",1923,26.0916666666667
"ALB",1923,12.2766666666667
"AND",1923,6.98166666666667
"ARE",1923,27.05
"ARG",1923,14.3225
"ARM",1923,7.545
"ASM",1923,26.2416666666667
"ATG",1923,25.6666666666667
"AUS",1923,21.4433333333333
"AUT",1923,6.15916666666667
"AZE",1923,12.845
"BDI",1923,19.8183333333333
"BEL",1923,9.37666666666667
"BEN",1923,27.4133333333333
"BFA",1923,28.1508333333333
"BGD",1923,25.4291666666667
"BGR",1923,11.2891666666667
"BHR",1923,26.0658333333333
"BHS",1923,24.2141666666667
