Country_num,Country_iso,Year,Rainfall
C218,ECU,1904,171.258333333333
C818,EGY,1904,2.45166666666667
C232,ERI,1904,16.8116666666667
C732,ESH,1904,3.95916666666667
C724,ESP,1904,51.2258333333333
C233,EST,1904,53.2066666666667
C231,ETH,1904,68.3825
C246,FIN,1904,44.58
C242,FJI,1904,197.695
C238,FLK,1904,43.665
C250,FRA,1904,57.0391666666667
C234,FRO,1904,138.768333333333
C583,FSM,1904,379.325
C266,GAB,1904,145.109166666667
C826,GBR,1904,80.6841666666667
C268,GEO,1904,91.45
C288,GHA,1904,83.7183333333333
C292,GIB,1904,67.6166666666667
C324,GIN,1904,175.3625
C312,GLP,1904,138.201666666667
C270,GMB,1904,88.5433333333334
C624,GNB,1904,147.5275
C226,GNQ,1904,196.876666666667
C300,GRC,1904,60.5916666666667
C308,GRD,1904,124.475
C304,GRL,1904,33.3508333333333
C320,GTM,1904,179.785
C254,GUF,1904,240.265
C316,GUM,1904,201.095
C328,GUY,1904,193.500833333333
C340,HND,1904,156.221666666667
C191,HRV,1904,89.8183333333333
C332,HTI,1904,131.0875
C348,HUN,1904,48.025
C360,IDN,1904,231.554166666667
C356,IND,1904,81.4283333333333
C086,IOT,1904,202.583333333333
C372,IRL,1904,90.1633333333333
C364,IRN,1904,20.6625
C368,IRQ,1904,17.95
C352,ISL,1904,84.7983333333333
C376,ISR,1904,37.8316666666667
C380,ITA,1904,69.0058333333333
C388,JAM,1904,190.18
C400,JOR,1904,13.4866666666667
C392,JPN,1904,130.885
C398,KAZ,1904,19.4816666666667
C404,KEN,1904,58.7458333333333
C417,KGZ,1904,38.1541666666667
C116,KHM,1904,152.504166666667
C296,KIR,1904,88
C659,KNA,1904,88.8166666666667
C410,KOR,1904,83.55
C414,KWT,1904,8.92166666666667
C418,LAO,1904,158.7425
C422,LBN,1904,75.4191666666667
C430,LBR,1904,203.48
C434,LBY,1904,4.085
C662,LCA,1904,142.258333333333
C438,LIE,1904,80.0741666666667
C144,LKA,1904,114.351666666667
C426,LSO,1904,55.0375
C440,LTU,1904,56.2666666666667
C442,LUX,1904,65.7116666666667
C428,LVA,1904,55.1583333333333
C446,MAC,1904,146.741666666667
C504,MAR,1904,34.8675
C492,MCO,1904,52.175
C498,MDA,1904,34.1908333333333
C450,MDG,1904,133.985
C462,MDV,1904,197.083333333333
C484,MEX,1904,62.9283333333333
C584,MHL,1904,247.5
C807,MKD,1904,53.7525
C466,MLI,1904,27.3983333333333
C470,MLT,1904,49.1666666666667
C104,MMR,1904,185.976666666667
C499,MNE,1904,94.3233333333333
C496,MNG,1904,18.6183333333333
C580,MNP,1904,167.7
C508,MOZ,1904,94.7358333333333
C478,MRT,1904,8.9325
C500,MSR,1904,128.891666666667
C474,MTQ,1904,158.448333333333
C480,MUS,1904,199.465
C454,MWI,1904,119.230833333333
C458,MYS,1904,230.153333333333
C175,MYT,1904,117.225
C516,NAM,1904,24.595
C540,NCL,1904,176.310833333333
C562,NER,1904,14.09
C574,NFK,1904,122.616666666667
C566,NGA,1904,96.2708333333333
C558,NIC,1904,201.15
C570,NIU,1904,182.059166666667
C528,NLD,1904,50.84
C578,NOR,1904,66.4158333333333
C524,NPL,1904,122.836666666667
C520,NRU,1904,198.5
C554,NZL,1904,149.4075
C512,OMN,1904,4.16583333333333
C586,PAK,1904,20.1658333333333
