Country_num,ISO,Country,Irrigated_Crops,Year,Month,Area,Crop_Area
C356,IND,India (North),Sorghum,2006,10,214,1.067561157
C356,IND,India (East),Tobacco,2006,10,35,0.374371591
C356,IND,India (East),AHIfull,2006,10,12988,0
C356,IND,India (South),AHIfull,2006,10,12308,0
C356,IND,India (North),Barley,2006,10,144,0.718358909
C356,IND,India (North),Vegetables,2006,10,465,0
C356,IND,India (West),Actually_Irrigated,2006,10,94.00000199,94.00000199
C356,IND,India (West),AEItot,2006,10,0,0
C356,IND,India (Total),AHIfull,2006,10,71876,71876
C356,IND,India (West),Sugarcane,2006,10,990,5.527098134
C356,IND,India (West),Fodder temporary,2006,10,1178,0
C356,IND,India (West),Cotton,2006,10,1136,6.342205535
C356,IND,India (West),AEIfull,2006,10,19055.05279,19055.05279
C356,IND,India (South),Tobacco,2006,10,39,0.344888574
C356,IND,India (Total),AAIfull,2006,10,58614.44,58614.44
C356,IND,India (Total),Cropping_Intensity,2006,10,122.6250733,122.6250733
C356,IND,India (Total),AEIfull,2006,10,64645.83919,64645.83919
C356,IND,India (Total),Actually_Irrigated,2006,10,90.67008911,90.67008911
C356,IND,India (West),Fibre crops,2006,10,27,0.15073904
C356,IND,India (West),Tobacco,2006,10,68,0.379639064
C356,IND,India (West),Cropping_Intensity,2006,10,126.5426326,126.5426326
C356,IND,India (Total),AEItot,2006,10,0,0
C356,IND,India (West),AHIfull,2006,10,22666,0
C356,IND,India (West),AAIfull,2006,10,17911.75,42.25159462
C356,IND,India (South),Fibre crops,2006,10,16,0.141492748
C356,IND,India (South),Cotton,2006,10,317,2.80332508
C356,IND,India (South),Sugarcane,2006,10,1031,9.117438981
C356,IND,India (South),Rice one,2006,10,6321,0
C356,IND,India (South),Fodder temporary,2006,10,684,0
C356,IND,India (South),Wheat,2006,10,240,0
C356,IND,India (South),Pulses,2006,10,136,1.202688362
C356,IND,India (North),AEItot,2006,10,0,0
C356,IND,India (South),Rice two,2006,10,1000,8.843296781
C356,IND,India (South),Potatoes and sweet potatoes,2006,10,97,0.857799788
C356,IND,India (South),Sesame,2006,10,30,0.265298903
C356,IND,India (South),Barley,2006,10,106,0.937389459
C356,IND,India (South),Maize,2006,10,317,2.80332508
C356,IND,India (South),Groundnuts,2006,10,719,6.358330386
C356,IND,India (South),Soybeans,2006,10,174,1.53873364
C356,IND,India (South),Oil crops,2006,10,27,0.238769013
C356,IND,India (South),Vegetables,2006,10,239,0
C356,IND,India (South),Fruits,2006,10,371,3.280863106
C356,IND,India (South),Sorghum,2006,10,157,0
C356,IND,India (South),Millet,2006,10,287,0
C356,IND,India (South),AEItot,2006,11,0,0
C356,IND,India (West),Wheat,2006,11,11744,0
C356,IND,India (West),Rice,2006,11,2059,11.49524753
C356,IND,India (West),Barley,2006,11,183,1.021675716
C356,IND,India (West),Maize,2006,11,547,3.053861292
C356,IND,India (West),Millet,2006,11,496,2.769131994
C356,IND,India (West),Sorghum,2006,11,271,1.512973328
C356,IND,India (South),AEIfull,2006,11,14320.30275,14320.30275
C356,IND,India (South),Actually_Irrigated,2006,11,78.96481097,78.96481097
C356,IND,India (West),Oil crops,2006,11,47,0.262397588
C356,IND,India (West),Potatoes and sweet potatoes,2006,11,167,0.932348877
C356,IND,India (West),Pulses,2006,11,1764,9.848283948
C356,IND,India (West),Sugarcane,2006,11,990,5.527098134
C356,IND,India (West),Fodder temporary,2006,11,1178,0
C356,IND,India (West),Cotton,2006,11,1136,6.342205535
C356,IND,India (West),Fibre crops,2006,11,27,0.15073904
C356,IND,India (West),Vegetables,2006,11,412,2.300166092
C356,IND,India (West),Rapeseed,2006,11,320,1.786536771
C356,IND,India (West),Sesame,2006,11,51,0.284729298
C356,IND,India (West),Fruits,2006,11,639,3.567490614
C356,IND,India (West),Soybeans,2006,11,299,1.669295295
C356,IND,India (West),Groundnuts,2006,11,268,1.496224545
C356,IND,India (East),Wheat,2006,11,4314,46.14397262
C356,IND,India (East),Rice one,2006,11,3203,34.2603487
C356,IND,India (East),Rice two,2006,11,3203,0
C356,IND,India (East),Maize,2006,11,144,0
C356,IND,India (East),Millet,2006,11,131,0
C356,IND,India (East),Sorghum,2006,11,71,0
C356,IND,India (East),Barley,2006,11,48,0
C356,IND,India (West),Tobacco,2006,11,68,0.379639064
C356,IND,India (West),AHIfull,2006,11,22666,0
C356,IND,India (West),AAIfull,2006,11,17911.75,54.40004466
C356,IND,India (West),Cropping_Intensity,2006,11,126.5426326,126.5426326
C356,IND,India (West),AEIfull,2006,11,19055.05279,19055.05279
C356,IND,India (West),Actually_Irrigated,2006,11,94.00000199,94.00000199
C356,IND,India (West),AEItot,2006,11,0,0
C356,IND,India (Total),AHIfull,2006,11,71876,71876
C356,IND,India (Total),AAIfull,2006,11,58614.44,58614.44
C356,IND,India (Total),Cropping_Intensity,2006,11,122.6250733,122.6250733
C356,IND,India (Total),AEIfull,2006,11,64645.83919,64645.83919
C356,IND,India (Total),Actually_Irrigated,2006,11,90.67008911,90.67008911
C356,IND,India (Total),AEItot,2006,11,0,0
C356,IND,India (East),Vegetables,2006,11,213,2.278318537
C356,IND,India (East),Fruits,2006,11,329,3.519092951
C356,IND,India (North),Rice two,2006,11,3546,0
C356,IND,India (North),Maize,2006,11,432,0
C356,IND,India (North),Millet,2006,11,392,0
C356,IND,India (North),Sorghum,2006,11,214,0
C356,IND,India (North),Barley,2006,11,144,0
C356,IND,India (North),Vegetables,2006,11,465,2.319700644
C356,IND,India (North),Fruits,2006,11,721,3.596783149
C356,IND,India (North),Soybeans,2006,11,337,0
C356,IND,India (North),Rapeseed,2006,11,163,0.813142376
C356,IND,India (North),Sesame,2006,11,58,0
C356,IND,India (North),Oil crops,2006,11,52,0
C356,IND,India (North),Potatoes and sweet potatoes,2006,11,189,0
C356,IND,India (North),Pulses,2006,11,1255,6.260697437
C356,IND,India (North),Sugarcane,2006,11,2103,10.49103323
C356,IND,India (North),Fodder temporary,2006,11,1330,0
C356,IND,India (North),Cotton,2006,11,1189,0
C356,IND,India (North),Fibre crops,2006,11,31,0
C356,IND,India (North),Tobacco,2006,11,77,0
C356,IND,India (North),AHIfull,2006,11,23914,0
C356,IND,India (North),AAIfull,2006,11,20045.69,79.43353409
C356,IND,India (North),Cropping_Intensity,2006,11,119.2974649,119.2974649
C356,IND,India (North),AEIfull,2006,11,21325.20211,21325.20211
C356,IND,India (North),Actually_Irrigated,2006,11,94.00000009,94.00000009
C356,IND,India (North),AEItot,2006,11,0,0
C356,IND,India (South),Wheat,2006,11,240,0
C356,IND,India (South),Rice one,2006,11,6321,0
C356,IND,India (South),Rice two,2006,11,1000,8.843296781
C356,IND,India (South),Barley,2006,11,106,0.937389459
C356,IND,India (South),Sugarcane,2006,11,1031,9.117438981
C356,IND,India (South),Fodder temporary,2006,11,684,0
C356,IND,India (South),Cotton,2006,11,317,2.80332508
C356,IND,India (South),Fibre crops,2006,11,16,0.141492748
C356,IND,India (South),Tobacco,2006,11,39,0.344888574
C356,IND,India (South),AHIfull,2006,11,12308,0
C356,IND,India (South),AAIfull,2006,11,11308,40.84718783
C356,IND,India (South),Cropping_Intensity,2006,11,108.8432968,108.8432968
C356,IND,India (East),Soybeans,2006,11,154,0
C356,IND,India (East),Groundnuts,2006,11,86,0
C356,IND,India (East),Rapeseed,2006,11,60,0.64177987
C356,IND,India (East),Sesame,2006,11,27,0
C356,IND,India (East),Potatoes and sweet potatoes,2006,11,86,0
C356,IND,India (East),Fodder temporary,2006,11,608,6.503369344
C356,IND,India (East),Oil crops,2006,11,24,0
C356,IND,India (East),Pulses,2006,11,238,2.545726816
C356,IND,India (South),Maize,2006,11,317,2.80332508
C356,IND,India (East),Fibre crops,2006,11,14,0
C356,IND,India (East),Tobacco,2006,11,35,0
C356,IND,India (East),AHIfull,2006,11,12988,0
C356,IND,India (South),Pulses,2006,11,136,1.202688362
C356,IND,India (South),Millet,2006,11,287,0
C356,IND,India (South),Sorghum,2006,11,157,0
C356,IND,India (East),AAIfull,2006,11,9349,95.89260884
C356,IND,India (East),Cropping_Intensity,2006,11,138.9239491,138.9239491
C356,IND,India (South),Vegetables,2006,11,239,2.113547931
C356,IND,India (South),Fruits,2006,11,371,3.280863106
C356,IND,India (East),Actually_Irrigated,2006,11,94.00437747,94.00437747
C356,IND,India (North),Wheat,2006,11,7670,38.26258912
C356,IND,India (North),Rice one,2006,11,3546,17.68958814
C356,IND,India (South),Oil crops,2006,11,27,0.238769013
C356,IND,India (East),AEIfull,2006,11,9945.281541,9945.281541
C356,IND,India (East),AEItot,2006,11,0,0
C356,IND,India (South),Groundnuts,2006,11,719,6.358330386
C356,IND,India (South),Potatoes and sweet potatoes,2006,11,97,0.857799788
C356,IND,India (South),Soybeans,2006,11,174,1.53873364
C356,IND,India (South),Sesame,2006,11,30,0.265298903
C356,IND,India (East),Wheat,2006,12,4314,46.14397262
C356,IND,India (East),Rice one,2006,12,3203,34.2603487
C356,IND,India (East),Rice two,2006,12,3203,0
C356,IND,India (East),Millet,2006,12,131,0
C356,IND,India (East),Sorghum,2006,12,71,0
C356,IND,India (East),Barley,2006,12,48,0
C356,IND,India (East),Vegetables,2006,12,213,2.278318537
C356,IND,India (East),Fruits,2006,12,329,3.519092951
C356,IND,India (East),Soybeans,2006,12,154,0
C356,IND,India (East),Maize,2006,12,144,0
C356,IND,India (North),Rapeseed,2006,12,163,0.813142376
C356,IND,India (North),Sesame,2006,12,58,0
C356,IND,India (North),Oil crops,2006,12,52,0
C356,IND,India (North),Potatoes and sweet potatoes,2006,12,189,0
C356,IND,India (North),Pulses,2006,12,1255,6.260697437
C356,IND,India (North),Sugarcane,2006,12,2103,10.49103323
C356,IND,India (North),Fodder temporary,2006,12,1330,0
C356,IND,India (North),Cotton,2006,12,1189,0
C356,IND,India (North),Fibre crops,2006,12,31,0
C356,IND,India (North),Tobacco,2006,12,77,0
C356,IND,India (North),AHIfull,2006,12,23914,0
C356,IND,India (North),AAIfull,2006,12,20045.69,79.43353409
C356,IND,India (North),Cropping_Intensity,2006,12,119.2974649,119.2974649
C356,IND,India (North),AEIfull,2006,12,21325.20211,21325.20211
C356,IND,India (North),Actually_Irrigated,2006,12,94.00000009,94.00000009
C356,IND,India (North),AEItot,2006,12,0,0
C356,IND,India (South),Wheat,2006,12,240,2.122391227
C356,IND,India (South),Rice one,2006,12,6321,55.89847895
C356,IND,India (South),Rice two,2006,12,1000,0
C356,IND,India (South),Barley,2006,12,106,0
C356,IND,India (South),AEIfull,2006,12,14320.30275,14320.30275
C356,IND,India (South),Actually_Irrigated,2006,12,78.96481097,78.96481097
C356,IND,India (South),AEItot,2006,12,0,0
C356,IND,India (West),Wheat,2006,12,11744,65.56589948
C356,IND,India (West),Rice,2006,12,2059,0
C356,IND,India (West),Barley,2006,12,183,0
C356,IND,India (West),Maize,2006,12,547,0
C356,IND,India (West),Millet,2006,12,496,0
C356,IND,India (West),Sorghum,2006,12,271,0
C356,IND,India (West),Vegetables,2006,12,412,2.300166092
C356,IND,India (West),Fruits,2006,12,639,3.567490614
C356,IND,India (West),Soybeans,2006,12,299,0
C356,IND,India (West),Groundnuts,2006,12,268,0
C356,IND,India (West),Rapeseed,2006,12,320,1.786536771
C356,IND,India (West),Sesame,2006,12,51,0
C356,IND,India (West),Oil crops,2006,12,47,0
C356,IND,India (West),Potatoes and sweet potatoes,2006,12,167,0
C356,IND,India (West),Pulses,2006,12,1764,9.848283948
C356,IND,India (West),Sugarcane,2006,12,990,5.527098134
C356,IND,India (West),Fodder temporary,2006,12,1178,6.576688487
C356,IND,India (West),Cotton,2006,12,1136,0
C356,IND,India (West),Fibre crops,2006,12,27,0
C356,IND,India (South),Maize,2006,12,317,0
C356,IND,India (South),Millet,2006,12,287,2.538026176
C356,IND,India (South),Sorghum,2006,12,157,1.388397595
C356,IND,India (South),Vegetables,2006,12,239,2.113547931
C356,IND,India (South),Fruits,2006,12,371,3.280863106
C356,IND,India (South),Soybeans,2006,12,174,0
C356,IND,India (South),Oil crops,2006,12,27,0
C356,IND,India (South),Sesame,2006,12,30,0
C356,IND,India (South),Groundnuts,2006,12,719,0
C356,IND,India (South),Potatoes and sweet potatoes,2006,12,97,0
C356,IND,India (South),Pulses,2006,12,136,1.202688362
C356,IND,India (South),Sugarcane,2006,12,1031,9.117438981
C356,IND,India (South),Fodder temporary,2006,12,684,6.048814998
C356,IND,India (South),Cotton,2006,12,317,2.80332508
C356,IND,India (South),Fibre crops,2006,12,16,0
C356,IND,India (South),Tobacco,2006,12,39,0
C356,IND,India (South),AHIfull,2006,12,12308,0
C356,IND,India (South),AAIfull,2006,12,11308,86.51397241
C356,IND,India (South),Cropping_Intensity,2006,12,108.8432968,108.8432968
C356,IND,India (West),Tobacco,2006,12,68,0
C356,IND,India (West),AHIfull,2006,12,22666,0
C356,IND,India (West),AAIfull,2006,12,17911.75,95.17216352
C356,IND,India (West),Cropping_Intensity,2006,12,126.5426326,126.5426326
C356,IND,India (West),AEIfull,2006,12,19055.05279,19055.05279
C356,IND,India (West),Actually_Irrigated,2006,12,94.00000199,94.00000199
C356,IND,India (West),AEItot,2006,12,0,0
C356,IND,India (Total),AHIfull,2006,12,71876,71876
C356,IND,India (Total),AAIfull,2006,12,58614.44,58614.44
C356,IND,India (Total),Cropping_Intensity,2006,12,122.6250733,122.6250733
C356,IND,India (Total),AEIfull,2006,12,64645.83919,64645.83919
C356,IND,India (Total),Actually_Irrigated,2006,12,90.67008911,90.67008911
C356,IND,India (Total),AEItot,2006,12,0,0
C356,IND,India (North),Soybeans,2006,12,337,0
C356,IND,India (East),Groundnuts,2006,12,86,0
C356,IND,India (East),Rapeseed,2006,12,60,0.64177987
C356,IND,India (East),Sesame,2006,12,27,0
C356,IND,India (East),Oil crops,2006,12,24,0
C356,IND,India (East),Potatoes and sweet potatoes,2006,12,86,0
C356,IND,India (East),Pulses,2006,12,238,2.545726816
C356,IND,India (North),Maize,2006,12,432,0
C356,IND,India (North),Millet,2006,12,392,0
C356,IND,India (North),Sorghum,2006,12,214,0
C356,IND,India (North),Fruits,2006,12,721,3.596783149
C356,IND,India (North),Barley,2006,12,144,0
C356,IND,India (North),Vegetables,2006,12,465,2.319700644
C356,IND,India (North),Rice two,2006,12,3546,0
C356,IND,India (North),Rice one,2006,12,3546,17.68958814
C356,IND,India (East),Fodder temporary,2006,12,608,6.503369344
C356,IND,India (North),Wheat,2006,12,7670,38.26258912
C356,IND,India (East),AEItot,2006,12,0,0
C356,IND,India (East),Fibre crops,2006,12,14,0
C356,IND,India (East),Tobacco,2006,12,35,0
C356,IND,India (East),Actually_Irrigated,2006,12,94.00437747,94.00437747
C356,IND,India (East),AAIfull,2006,12,9349,95.89260884
C356,IND,India (East),AEIfull,2006,12,9945.281541,9945.281541
C356,IND,India (East),AHIfull,2006,12,12988,0
C356,IND,India (East),Cropping_Intensity,2006,12,138.9239491,138.9239491
C372,IRL,Ireland,AEIfull,1998,01,1.1,1.1
C372,IRL,Ireland,AEItot,1998,01,1.1,1.1
C372,IRL,Ireland,Cropping_Intensity,1998,01,100,100
C372,IRL,Ireland,Actually_Irrigated,1998,01,100,100
C372,IRL,Ireland,AAIfull,1998,01,1.1,0
C372,IRL,Ireland,AHIfull,1998,01,1.1,0
C372,IRL,Ireland,Potatoes,1998,01,0.5,0
C372,IRL,Ireland,Vegetables,1998,01,0.5,0
C372,IRL,Ireland,Strawberry,1998,01,0.1,0
C372,IRL,Ireland,Cropping_Intensity,1998,02,100,100
C372,IRL,Ireland,AEIfull,1998,02,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,02,100,100
C372,IRL,Ireland,AEItot,1998,02,1.1,1.1
C372,IRL,Ireland,Potatoes,1998,02,0.5,0
C372,IRL,Ireland,AAIfull,1998,02,1.1,0
C372,IRL,Ireland,AHIfull,1998,02,1.1,0
C372,IRL,Ireland,Strawberry,1998,02,0.1,0
C372,IRL,Ireland,Vegetables,1998,02,0.5,0
C372,IRL,Ireland,Cropping_Intensity,1998,03,100,100
C372,IRL,Ireland,AAIfull,1998,03,1.1,0
C372,IRL,Ireland,AEIfull,1998,03,1.1,1.1
C372,IRL,Ireland,AHIfull,1998,03,1.1,0
C372,IRL,Ireland,Actually_Irrigated,1998,03,100,100
C372,IRL,Ireland,Potatoes,1998,03,0.5,0
C372,IRL,Ireland,Strawberry,1998,03,0.1,0
C372,IRL,Ireland,Vegetables,1998,03,0.5,0
C372,IRL,Ireland,AEItot,1998,03,1.1,1.1
C372,IRL,Ireland,Cropping_Intensity,1998,04,100,100
C372,IRL,Ireland,AEIfull,1998,04,1.1,1.1
C372,IRL,Ireland,AAIfull,1998,04,1.1,100
C372,IRL,Ireland,AEItot,1998,04,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,04,100,100
C372,IRL,Ireland,Potatoes,1998,04,0.5,45.45454545
C372,IRL,Ireland,AHIfull,1998,04,1.1,0
C372,IRL,Ireland,Strawberry,1998,04,0.1,9.090909091
C372,IRL,Ireland,Vegetables,1998,04,0.5,45.45454545
C372,IRL,Ireland,AEItot,1998,05,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,05,100,100
C372,IRL,Ireland,Cropping_Intensity,1998,05,100,100
C372,IRL,Ireland,AEIfull,1998,05,1.1,1.1
C372,IRL,Ireland,AHIfull,1998,05,1.1,0
C372,IRL,Ireland,Potatoes,1998,05,0.5,45.45454545
C372,IRL,Ireland,AAIfull,1998,05,1.1,100
C372,IRL,Ireland,Strawberry,1998,05,0.1,9.090909091
C372,IRL,Ireland,Vegetables,1998,05,0.5,45.45454545
C372,IRL,Ireland,AHIfull,1998,06,1.1,0
C372,IRL,Ireland,AEItot,1998,06,1.1,1.1
C372,IRL,Ireland,AAIfull,1998,06,1.1,100
C372,IRL,Ireland,Potatoes,1998,06,0.5,45.45454545
C372,IRL,Ireland,Cropping_Intensity,1998,06,100,100
C372,IRL,Ireland,Strawberry,1998,06,0.1,9.090909091
C372,IRL,Ireland,Actually_Irrigated,1998,06,100,100
C372,IRL,Ireland,AEIfull,1998,06,1.1,1.1
C372,IRL,Ireland,Vegetables,1998,06,0.5,45.45454545
C372,IRL,Ireland,AHIfull,1998,07,1.1,0
C372,IRL,Ireland,AEIfull,1998,07,1.1,1.1
C372,IRL,Ireland,AAIfull,1998,07,1.1,100
C372,IRL,Ireland,Actually_Irrigated,1998,07,100,100
C372,IRL,Ireland,Cropping_Intensity,1998,07,100,100
C372,IRL,Ireland,AEItot,1998,07,1.1,1.1
C372,IRL,Ireland,Potatoes,1998,07,0.5,45.45454545
C372,IRL,Ireland,Strawberry,1998,07,0.1,9.090909091
C372,IRL,Ireland,Vegetables,1998,07,0.5,45.45454545
C372,IRL,Ireland,AAIfull,1998,08,1.1,100
C372,IRL,Ireland,Potatoes,1998,08,0.5,45.45454545
C372,IRL,Ireland,AHIfull,1998,08,1.1,0
C372,IRL,Ireland,AEIfull,1998,08,1.1,1.1
C372,IRL,Ireland,Strawberry,1998,08,0.1,9.090909091
C372,IRL,Ireland,Cropping_Intensity,1998,08,100,100
C372,IRL,Ireland,Actually_Irrigated,1998,08,100,100
C372,IRL,Ireland,Vegetables,1998,08,0.5,45.45454545
C372,IRL,Ireland,AEItot,1998,08,1.1,1.1
C372,IRL,Ireland,Cropping_Intensity,1998,09,100,100
C372,IRL,Ireland,AEIfull,1998,09,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,09,100,100
C372,IRL,Ireland,AAIfull,1998,09,1.1,0
C372,IRL,Ireland,AEItot,1998,09,1.1,1.1
C372,IRL,Ireland,Strawberry,1998,09,0.1,0
C372,IRL,Ireland,AHIfull,1998,09,1.1,0
C372,IRL,Ireland,Potatoes,1998,09,0.5,0
C372,IRL,Ireland,Vegetables,1998,09,0.5,0
C372,IRL,Ireland,AEItot,1998,10,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,10,100,100
C372,IRL,Ireland,AEIfull,1998,10,1.1,1.1
C372,IRL,Ireland,AAIfull,1998,10,1.1,0
C372,IRL,Ireland,AHIfull,1998,10,1.1,0
C372,IRL,Ireland,Strawberry,1998,10,0.1,0
C372,IRL,Ireland,Cropping_Intensity,1998,10,100,100
C372,IRL,Ireland,Potatoes,1998,10,0.5,0
C372,IRL,Ireland,Vegetables,1998,10,0.5,0
C372,IRL,Ireland,AEItot,1998,11,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,11,100,100
C372,IRL,Ireland,AEIfull,1998,11,1.1,1.1
C372,IRL,Ireland,AAIfull,1998,11,1.1,0
C372,IRL,Ireland,Cropping_Intensity,1998,11,100,100
C372,IRL,Ireland,Potatoes,1998,11,0.5,0
C372,IRL,Ireland,AHIfull,1998,11,1.1,0
C372,IRL,Ireland,Strawberry,1998,11,0.1,0
C372,IRL,Ireland,Vegetables,1998,11,0.5,0
C372,IRL,Ireland,AEItot,1998,12,1.1,1.1
C372,IRL,Ireland,Actually_Irrigated,1998,12,100,100
C372,IRL,Ireland,Strawberry,1998,12,0.1,0
C372,IRL,Ireland,Cropping_Intensity,1998,12,100,100
C372,IRL,Ireland,AEIfull,1998,12,1.1,1.1
C372,IRL,Ireland,AAIfull,1998,12,1.1,0
C372,IRL,Ireland,Vegetables,1998,12,0.5,0
C372,IRL,Ireland,AHIfull,1998,12,1.1,0
C372,IRL,Ireland,Potatoes,1998,12,0.5,0
C364,IRN,Iran (Democratic Republic of),Fruits,2006,01,1054.033,16.4094174
C364,IRN,Iran (Democratic Republic of),Groundnuts,2006,01,647.852,0
C364,IRN,Iran (Democratic Republic of),Maize and other cereals,2006,01,276.006,0
C364,IRN,Iran (Democratic Republic of),Vegetables,2006,01,563.011,0
C364,IRN,Iran (Democratic Republic of),Bananas,2006,01,2.889,0.044976587
C364,IRN,Iran (Democratic Republic of),Citrus,2006,01,213.348,3.321448554
C364,IRN,Iran (Democratic Republic of),Soybeans,2006,01,56.586,0
C364,IRN,Iran (Democratic Republic of),Sunflowers,2006,01,77.781,0
C364,IRN,Iran (Democratic Republic of),Sweet potatoes,2006,01,186.671,0
C364,IRN,Iran (Democratic Republic of),Barley,2006,01,607.485,9.457459995
C364,IRN,Iran (Democratic Republic of),Other roots and tubers,2006,01,48.758,0
C364,IRN,Iran (Democratic Republic of),Tea,2006,01,2.934,0.045677157
C364,IRN,Iran (Democratic Republic of),Wheat,2006,01,2634.106,41.00834114
C364,IRN,Iran (Democratic Republic of),Rice,2006,01,628.105,0
C364,IRN,Iran (Democratic Republic of),Flowers,2006,01,61.86,0.963050076
C364,IRN,Iran (Democratic Republic of),Cotton,2006,01,143.233,0
C364,IRN,Iran (Democratic Republic of),Fodder temporary,2006,01,878.181,13.67171482
C364,IRN,Iran (Democratic Republic of),Pulses,2006,01,159.716,0
C364,IRN,Iran (Democratic Republic of),Sugarcane,2006,01,63.385,0.986791611
C364,IRN,Iran (Democratic Republic of),Sugar beet,2006,01,152.875,0
C364,IRN,Iran (Democratic Republic of),AEItot,2006,01,8297,8297
C364,IRN,Iran (Democratic Republic of),Actually_Irrigated,2006,01,77.41764493,77.41764493
C364,IRN,Iran (Democratic Republic of),Cropping_Intensity,2006,01,133.7707692,133.7707692
C364,IRN,Iran (Democratic Republic of),AEIfull,2006,01,8297,8297
C364,IRN,Iran (Democratic Republic of),Tobacco,2006,01,10.142,0
C364,IRN,Iran (Democratic Republic of),Other temporary crops,2006,01,123.597,0
C364,IRN,Iran (Democratic Republic of),AHIfull,2006,01,8592.554,0
C364,IRN,Iran (Democratic Republic of),AAIfull,2006,01,6423.342,85.90887734
C364,IRN,Iran (Democratic Republic of),Groundnuts,2006,02,647.852,0
C364,IRN,Iran (Democratic Republic of),Sunflowers,2006,02,77.781,0
C364,IRN,Iran (Democratic Republic of),Citrus,2006,02,213.348,3.321448554
C364,IRN,Iran (Democratic Republic of),Soybeans,2006,02,56.586,0
C364,IRN,Iran (Democratic Republic of),Fruits,2006,02,1054.033,16.4094174
C364,IRN,Iran (Democratic Republic of),Bananas,2006,02,2.889,0.044976587
C364,IRN,Iran (Democratic Republic of),Sweet potatoes,2006,02,186.671,0
C364,IRN,Iran (Democratic Republic of),Vegetables,2006,02,563.011,0
C364,IRN,Iran (Democratic Republic of),Other roots and tubers,2006,02,48.758,0
C364,IRN,Iran (Democratic Republic of),Tea,2006,02,2.934,0.045677157
C364,IRN,Iran (Democratic Republic of),Maize and other cereals,2006,02,276.006,0
C364,IRN,Iran (Democratic Republic of),Wheat,2006,02,2634.106,41.00834114
C364,IRN,Iran (Democratic Republic of),Sugarcane,2006,02,63.385,0.986791611
C364,IRN,Iran (Democratic Republic of),Rice,2006,02,628.105,0
C364,IRN,Iran (Democratic Republic of),Pulses,2006,02,159.716,0
C364,IRN,Iran (Democratic Republic of),Barley,2006,02,607.485,9.457459995
C364,IRN,Iran (Democratic Republic of),Tobacco,2006,02,10.142,0
C364,IRN,Iran (Democratic Republic of),Flowers,2006,02,61.86,0.963050076
C364,IRN,Iran (Democratic Republic of),Sugar beet,2006,02,152.875,0
C364,IRN,Iran (Democratic Republic of),Fodder temporary,2006,02,878.181,13.67171482
C364,IRN,Iran (Democratic Republic of),Cotton,2006,02,143.233,0
C364,IRN,Iran (Democratic Republic of),AEItot,2006,02,8297,8297
C364,IRN,Iran (Democratic Republic of),Actually_Irrigated,2006,02,77.41764493,77.41764493
C364,IRN,Iran (Democratic Republic of),Other temporary crops,2006,02,123.597,0
C364,IRN,Iran (Democratic Republic of),AAIfull,2006,02,6423.342,85.90887734
C364,IRN,Iran (Democratic Republic of),AHIfull,2006,02,8592.554,0
C364,IRN,Iran (Democratic Republic of),Cropping_Intensity,2006,02,133.7707692,133.7707692
C364,IRN,Iran (Democratic Republic of),AEIfull,2006,02,8297,8297
C364,IRN,Iran (Democratic Republic of),Other roots and tubers,2006,03,48.758,0
C364,IRN,Iran (Democratic Republic of),Sunflowers,2006,03,77.781,0
C364,IRN,Iran (Democratic Republic of),Sweet potatoes,2006,03,186.671,0
C364,IRN,Iran (Democratic Republic of),Fruits,2006,03,1054.033,16.4094174
C364,IRN,Iran (Democratic Republic of),Soybeans,2006,03,56.586,0
C364,IRN,Iran (Democratic Republic of),Groundnuts,2006,03,647.852,0
C364,IRN,Iran (Democratic Republic of),Vegetables,2006,03,563.011,0
C364,IRN,Iran (Democratic Republic of),Bananas,2006,03,2.889,0.044976587
C364,IRN,Iran (Democratic Republic of),Citrus,2006,03,213.348,3.321448554
C364,IRN,Iran (Democratic Republic of),Tea,2006,03,2.934,0.045677157
C364,IRN,Iran (Democratic Republic of),Maize and other cereals,2006,03,276.006,0
C364,IRN,Iran (Democratic Republic of),Sugarcane,2006,03,63.385,0.986791611
C364,IRN,Iran (Democratic Republic of),Pulses,2006,03,159.716,0
C364,IRN,Iran (Democratic Republic of),Sugar beet,2006,03,152.875,0
C364,IRN,Iran (Democratic Republic of),Barley,2006,03,607.485,9.457459995
C364,IRN,Iran (Democratic Republic of),Rice,2006,03,628.105,0
C364,IRN,Iran (Democratic Republic of),Wheat,2006,03,2634.106,41.00834114
C364,IRN,Iran (Democratic Republic of),Fodder temporary,2006,03,878.181,13.67171482
C364,IRN,Iran (Democratic Republic of),Cotton,2006,03,143.233,0
C364,IRN,Iran (Democratic Republic of),Flowers,2006,03,61.86,0.963050076
C364,IRN,Iran (Democratic Republic of),Actually_Irrigated,2006,03,77.41764493,77.41764493
C364,IRN,Iran (Democratic Republic of),AEItot,2006,03,8297,8297
C364,IRN,Iran (Democratic Republic of),Tobacco,2006,03,10.142,0
C364,IRN,Iran (Democratic Republic of),AEIfull,2006,03,8297,8297
C364,IRN,Iran (Democratic Republic of),Cropping_Intensity,2006,03,133.7707692,133.7707692
